"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 17 22:45:33 UTC 2021","Wed Mar 17 22:45:33 UTC 2021","1","","predicates/format_3/tests.lgt::tests","","tests","","lgt_format_3_new_line_n",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","0","","predicates/read_term_3/tests.lgt::tests","","tests","","sics_read_term_3_17",""
"passed","Wed Mar 17 22:39:48 UTC 2021","Wed Mar 17 22:39:48 UTC 2021","0","","control/disjunction_2/tests.lgt::tests","","tests","","iso_disjunction_2_03",""
"passed","Wed Mar 17 22:43:35 UTC 2021","Wed Mar 17 22:43:35 UTC 2021","0","","predicates/assertz_1/tests.lgt::tests","","tests","","lgt_assertz_1_10",""
"passed","Wed Mar 17 22:39:36 UTC 2021","Wed Mar 17 22:39:36 UTC 2021","0","","control/catch_3/tests.lgt::tests","","tests","","iso_catch_3_04",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","iso_univ_2_12",""
"passed","Wed Mar 17 22:39:59 UTC 2021","Wed Mar 17 22:39:59 UTC 2021","0","","control/if_3/tests.lgt::tests","","tests","","if_3_07",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","0","","syntax/operators/tests.lgt::tests","","tests","","lgt_operators_40",""
"passed","Wed Mar 17 22:43:35 UTC 2021","Wed Mar 17 22:43:35 UTC 2021","0","","predicates/assertz_1/tests.lgt::tests","","tests","","iso_assertz_1_07",""
"passed","Wed Mar 17 22:45:25 UTC 2021","Wed Mar 17 22:45:25 UTC 2021","0","","predicates/forall_2/tests.lgt::tests","","tests","","commons_forall_2_07",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","eddbali_abolish_1_09",""
"passed","Wed Mar 17 22:49:05 UTC 2021","Wed Mar 17 22:49:05 UTC 2021","1","","syntax/curly_terms/tests.lgt::tests","","tests","","lgt_curly_bracketed_term_11",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","sics_put_byte_2_10",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_20",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_11",""
"passed","Wed Mar 17 22:47:15 UTC 2021","Wed Mar 17 22:47:15 UTC 2021","0","","predicates/plus_3/tests.lgt::tests","","tests","","lgt_plus_3_09",""
"passed","Wed Mar 17 22:46:44 UTC 2021","Wed Mar 17 22:46:44 UTC 2021","0","","predicates/number_codes_2/tests.lgt::tests","","tests","","iso_number_codes_2_10",""
"passed","Wed Mar 17 22:44:46 UTC 2021","Wed Mar 17 22:44:46 UTC 2021","0","","predicates/current_input_1/tests.lgt::tests","","tests","","sics_current_input_1_03",""
"passed","Wed Mar 17 22:45:29 UTC 2021","Wed Mar 17 22:45:29 UTC 2021","1","","predicates/format_2/tests.lgt::tests","","tests","","lgt_format_2_float",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","lgt_term_comparison_30",""
"passed","Wed Mar 17 22:45:10 UTC 2021","Wed Mar 17 22:45:10 UTC 2021","0","","predicates/findall_3/tests.lgt::tests","","tests","","iso_findall_3_04",""
"passed","Wed Mar 17 22:46:48 UTC 2021","Wed Mar 17 22:46:48 UTC 2021","1","","predicates/numbervars_3/tests.lgt::tests","","tests","","commons_numbervars_3_07",""
"passed","Wed Mar 17 22:47:35 UTC 2021","Wed Mar 17 22:47:35 UTC 2021","1","","predicates/read_term_3/tests.lgt::tests","","tests","","lgt_read_term_3_28",""
"passed","Wed Mar 17 22:43:31 UTC 2021","Wed Mar 17 22:43:31 UTC 2021","0","","predicates/asserta_1/tests.lgt::tests","","tests","","eddbali_asserta_1_08",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","iso_term_comparison_15",""
"passed","Wed Mar 17 22:47:46 UTC 2021","Wed Mar 17 22:47:46 UTC 2021","0","","predicates/retractall_1/tests.lgt::tests","","tests","","eclipse_retractall_1_08",""
"passed","Wed Mar 17 22:45:49 UTC 2021","Wed Mar 17 22:45:49 UTC 2021","0","","predicates/get_code_2/tests.lgt::tests","","tests","","sics_get_code_2_07",""
"passed","Wed Mar 17 22:41:53 UTC 2021","Wed Mar 17 22:41:53 UTC 2021","0","","functions/floor_1/tests.lgt::tests","","tests","","eclipse_floor_1_03",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_14",""
"passed","Wed Mar 17 22:43:11 UTC 2021","Wed Mar 17 22:43:11 UTC 2021","0","","functions/xor_2/tests.lgt::tests","","tests","","lgt_xor_2_13",""
"passed","Wed Mar 17 22:39:36 UTC 2021","Wed Mar 17 22:39:36 UTC 2021","0","","control/catch_3/tests.lgt::tests","","tests","","lgt_catch_3_10",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","iso_abolish_1_04",""
"passed","Wed Mar 17 22:47:43 UTC 2021","Wed Mar 17 22:47:43 UTC 2021","0","","predicates/retract_1/tests.lgt::tests","","tests","","iso_retract_1_01",""
"passed","Wed Mar 17 22:40:07 UTC 2021","Wed Mar 17 22:40:07 UTC 2021","0","","control/if_then_else_3/tests.lgt::tests","","tests","","lgt_if_then_else_3_10",""
"passed","Wed Mar 17 22:41:14 UTC 2021","Wed Mar 17 22:41:14 UTC 2021","0","","functions/ceiling_1/tests.lgt::tests","","tests","","lgt_ceiling_1_05",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","iso_integer_power_2_04",""
"passed","Wed Mar 17 22:41:57 UTC 2021","Wed Mar 17 22:41:57 UTC 2021","0","","functions/gcd_2/tests.lgt::tests","","tests","","gcd_2_07",""
"passed","Wed Mar 17 22:45:17 UTC 2021","Wed Mar 17 22:45:17 UTC 2021","0","","predicates/float_1/tests.lgt::tests","","tests","","iso_float_1_01",""
"passed","Wed Mar 17 22:41:02 UTC 2021","Wed Mar 17 22:41:02 UTC 2021","0","","functions/bitwise_left_shift_2/tests.lgt::tests","","tests","","iso_bitwise_left_shift_1_04",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","sics_op_3_24",""
"passed","Wed Mar 17 22:42:43 UTC 2021","Wed Mar 17 22:42:43 UTC 2021","0","","functions/sign_1/tests.lgt::tests","","tests","","sign_1_float_02",""
"passed","Wed Mar 17 22:47:11 UTC 2021","Wed Mar 17 22:47:11 UTC 2021","0","","predicates/peek_code_2/tests.lgt::tests","","tests","","sics_peek_code_2_08",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_26",""
"passed","Wed Mar 17 22:47:43 UTC 2021","Wed Mar 17 22:47:43 UTC 2021","0","","predicates/retract_1/tests.lgt::tests","","tests","","lgt_retract_1_12",""
"passed","Wed Mar 17 22:48:02 UTC 2021","Wed Mar 17 22:48:02 UTC 2021","3","","predicates/set_stream_position_2/tests.lgt::tests","","tests","","lgt_set_stream_position_2_09",""
"passed","Wed Mar 17 22:40:11 UTC 2021","Wed Mar 17 22:40:11 UTC 2021","0","","control/soft_cut_2_3/tests.lgt::tests","","tests","","commons_soft_cut_2_3_08",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","1","","syntax/operators/tests.lgt::tests","","tests","","iso_operators_08",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_29",""
"skipped","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_31",""
"passed","Wed Mar 17 22:48:34 UTC 2021","Wed Mar 17 22:48:34 UTC 2021","0","","predicates/term_comparison/tests.lgt::tests","","tests","","lgt_term_comparison_28",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_04",""
"passed","Wed Mar 17 22:40:35 UTC 2021","Wed Mar 17 22:40:35 UTC 2021","0","","functions/asin_1/tests.lgt::tests","","tests","","iso_asin_1_03",""
"passed","Wed Mar 17 22:44:06 UTC 2021","Wed Mar 17 22:44:06 UTC 2021","0","","predicates/bagof_3/tests.lgt::tests","","tests","","iso_bagof_3_01",""
"passed","Wed Mar 17 22:47:19 UTC 2021","Wed Mar 17 22:47:19 UTC 2021","0","","predicates/predicate_property_2/tests.lgt::tests","","tests","","commons_predicate_property_2_03",""
"passed","Wed Mar 17 22:44:02 UTC 2021","Wed Mar 17 22:44:02 UTC 2021","0","","predicates/atomic_1/tests.lgt::tests","","tests","","iso_atomic_1_02",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","1","","predicates/write_term_3/tests.lgt::tests","","tests","","lgt_write_term_3_34",""
"passed","Wed Mar 17 22:42:36 UTC 2021","Wed Mar 17 22:42:36 UTC 2021","0","","functions/rem_2/tests.lgt::tests","","tests","","lgt_rem_2_08",""
"passed","Wed Mar 17 22:45:53 UTC 2021","Wed Mar 17 22:45:53 UTC 2021","0","","predicates/ground_1/tests.lgt::tests","","tests","","eclipse_ground_1_04",""
"passed","Wed Mar 17 22:48:45 UTC 2021","Wed Mar 17 22:48:45 UTC 2021","0","","predicates/unify_with_occurs_check_2/tests.lgt::tests","","tests","","iso_unify_with_occurs_check_2_09",""
"passed","Wed Mar 17 22:47:15 UTC 2021","Wed Mar 17 22:47:15 UTC 2021","0","","predicates/plus_3/tests.lgt::tests","","tests","","lgt_plus_3_01",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_10",""
"passed","Wed Mar 17 22:41:26 UTC 2021","Wed Mar 17 22:41:26 UTC 2021","0","","functions/div_2/tests.lgt::tests","","tests","","lgt_div_2_01",""
"passed","Wed Mar 17 22:47:31 UTC 2021","Wed Mar 17 22:47:31 UTC 2021","0","","predicates/put_code_2/tests.lgt::tests","","tests","","iso_put_code_2_10",""
"passed","Wed Mar 17 22:39:44 UTC 2021","Wed Mar 17 22:39:44 UTC 2021","1","","control/cut_0/tests.lgt::tests","","tests","","iso_cut_0_09",""
"passed","Wed Mar 17 22:47:15 UTC 2021","Wed Mar 17 22:47:15 UTC 2021","0","","predicates/plus_3/tests.lgt::tests","","tests","","lgt_plus_3_10",""
"passed","Wed Mar 17 22:44:26 UTC 2021","Wed Mar 17 22:44:26 UTC 2021","0","","predicates/clause_2/tests.lgt::tests","","tests","","iso_clause_2_03",""
"passed","Wed Mar 17 22:39:44 UTC 2021","Wed Mar 17 22:39:44 UTC 2021","0","","control/cut_0/tests.lgt::tests","","tests","","eclipse_cut_0_21",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","lgt_univ_2_21",""
"passed","Wed Mar 17 22:48:57 UTC 2021","Wed Mar 17 22:48:57 UTC 2021","0","","predicates/write_term_3/tests.lgt::tests","","tests","","sics_write_term_3_49",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_15",""
"skipped","Wed Mar 17 22:43:19 UTC 2021","Wed Mar 17 22:43:19 UTC 2021","0","","predicates/acyclic_term_1/tests.lgt::tests","","tests","","lgt_acyclic_term_1_03",""
"passed","Wed Mar 17 22:41:57 UTC 2021","Wed Mar 17 22:41:57 UTC 2021","0","","functions/gcd_2/tests.lgt::tests","","tests","","gcd_2_01",""
"passed","Wed Mar 17 22:45:33 UTC 2021","Wed Mar 17 22:45:33 UTC 2021","1","","predicates/format_3/tests.lgt::tests","","tests","","lgt_format_3_new_line",""
"passed","Wed Mar 17 22:48:26 UTC 2021","Wed Mar 17 22:48:26 UTC 2021","0","","predicates/subsumes_term_2/tests.lgt::tests","","tests","","iso_subsumes_term_2_05",""
"passed","Wed Mar 17 22:42:01 UTC 2021","Wed Mar 17 22:42:01 UTC 2021","0","","functions/integer_power_2/tests.lgt::tests","","tests","","lgt_integer_power_2_15",""
"passed","Wed Mar 17 22:40:31 UTC 2021","Wed Mar 17 22:40:31 UTC 2021","0","","functions/acosh_1/tests.lgt::tests","","tests","","lgt_acosh_1_01",""
"passed","Wed Mar 17 22:43:11 UTC 2021","Wed Mar 17 22:43:11 UTC 2021","0","","functions/xor_2/tests.lgt::tests","","tests","","lgt_xor_2_05",""
"passed","Wed Mar 17 22:41:41 UTC 2021","Wed Mar 17 22:41:41 UTC 2021","0","","functions/float_1/tests.lgt::tests","","tests","","iso_float_1_05",""
"passed","Wed Mar 17 22:43:27 UTC 2021","Wed Mar 17 22:43:27 UTC 2021","0","","predicates/arithmetic_comparison/tests.lgt::tests","","tests","","iso_arithmetic_comparison_22",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_21",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","sics_current_op_3_42",""
"passed","Wed Mar 17 22:46:36 UTC 2021","Wed Mar 17 22:46:36 UTC 2021","0","","predicates/number_1/tests.lgt::tests","","tests","","iso_number_1_03",""
"passed","Wed Mar 17 22:45:02 UTC 2021","Wed Mar 17 22:45:02 UTC 2021","0","","predicates/current_prolog_flag_2/tests.lgt::tests","","tests","","iso_current_prolog_flag_2_06",""
"passed","Wed Mar 17 22:46:36 UTC 2021","Wed Mar 17 22:46:36 UTC 2021","0","","predicates/number_1/tests.lgt::tests","","tests","","iso_number_1_01",""
"passed","Wed Mar 17 22:48:02 UTC 2021","Wed Mar 17 22:48:02 UTC 2021","3","","predicates/set_stream_position_2/tests.lgt::tests","","tests","","lgt_set_stream_position_2_10",""
"passed","Wed Mar 17 22:44:42 UTC 2021","Wed Mar 17 22:44:42 UTC 2021","0","","predicates/copy_term_2/tests.lgt::tests","","tests","","iso_copy_term_2_08",""
"passed","Wed Mar 17 22:42:43 UTC 2021","Wed Mar 17 22:42:43 UTC 2021","0","","functions/sign_1/tests.lgt::tests","","tests","","sign_1_integer_01",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","eddbali_abolish_1_11",""
"passed","Wed Mar 17 22:47:04 UTC 2021","Wed Mar 17 22:47:04 UTC 2021","1","","predicates/peek_byte_2/tests.lgt::tests","","tests","","lgt_peek_byte_2_15",""
"passed","Wed Mar 17 22:43:15 UTC 2021","Wed Mar 17 22:43:15 UTC 2021","0","","predicates/abolish_1/tests.lgt::tests","","tests","","eddbali_abolish_1_08",""
"passed","Wed Mar 17 22:42:55 UTC 2021","Wed Mar 17 22:42:55 UTC 2021","0","","functions/sqrt_1/tests.lgt::tests","","tests","","iso_sqrt_1_04",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","lgt_setof_3_32",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_02",""
"passed","Wed Mar 17 22:48:02 UTC 2021","Wed Mar 17 22:48:02 UTC 2021","0","","predicates/set_stream_position_2/tests.lgt::tests","","tests","","sics_set_stream_position_2_01",""
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","lgt_get_byte_2_25",""
"passed","Wed Mar 17 22:46:56 UTC 2021","Wed Mar 17 22:46:56 UTC 2021","0","","predicates/op_3/tests.lgt::tests","","tests","","iso_op_3_16",""
"skipped","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","sics_sub_atom_5_33",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","sics_put_byte_2_12",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_21",""
"passed","Wed Mar 17 22:49:17 UTC 2021","Wed Mar 17 22:49:17 UTC 2021","0","","syntax/numbers/tests.lgt::tests","","tests","","iso_number_13",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","iso_setof_3_20",""
"passed","Wed Mar 17 22:49:01 UTC 2021","Wed Mar 17 22:49:01 UTC 2021","1","","syntax/atoms/tests.lgt::tests","","tests","","iso_atom_02",""
"passed","Wed Mar 17 22:45:02 UTC 2021","Wed Mar 17 22:45:02 UTC 2021","0","","predicates/current_prolog_flag_2/tests.lgt::tests","","tests","","eddbali_current_prolog_flag_2_15",""
"passed","Wed Mar 17 22:46:13 UTC 2021","Wed Mar 17 22:46:13 UTC 2021","0","","predicates/length_2/tests.lgt::tests","","tests","","commons_length_2_01",""
"passed","Wed Mar 17 22:48:18 UTC 2021","Wed Mar 17 22:48:18 UTC 2021","0","","predicates/stream_property_2/tests.lgt::tests","","tests","","sics_stream_property_2_03",""
"passed","Wed Mar 17 22:46:40 UTC 2021","Wed Mar 17 22:46:40 UTC 2021","0","","predicates/number_chars_2/tests.lgt::tests","","tests","","iso_number_chars_2_06",""
"passed","Wed Mar 17 22:44:42 UTC 2021","Wed Mar 17 22:44:42 UTC 2021","0","","predicates/copy_term_2/tests.lgt::tests","","tests","","iso_copy_term_2_01",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","1","","predicates/put_byte_2/tests.lgt::tests","","tests","","iso_put_byte_2_01",""
"passed","Wed Mar 17 22:41:26 UTC 2021","Wed Mar 17 22:41:26 UTC 2021","0","","functions/div_2/tests.lgt::tests","","tests","","lgt_div_2_07",""
"passed","Wed Mar 17 22:44:50 UTC 2021","Wed Mar 17 22:44:50 UTC 2021","0","","predicates/current_op_3/tests.lgt::tests","","tests","","iso_current_op_3_12",""
"passed","Wed Mar 17 22:45:49 UTC 2021","Wed Mar 17 22:45:49 UTC 2021","0","","predicates/get_code_2/tests.lgt::tests","","tests","","sics_get_code_2_15",""
"passed","Wed Mar 17 22:44:38 UTC 2021","Wed Mar 17 22:44:38 UTC 2021","0","","predicates/compound_1/tests.lgt::tests","","tests","","iso_compound_1_02",""
"passed","Wed Mar 17 22:41:34 UTC 2021","Wed Mar 17 22:41:34 UTC 2021","0","","functions/epsilon_0/tests.lgt::tests","","tests","","lgt_epsilon_0_01",""
"passed","Wed Mar 17 22:44:34 UTC 2021","Wed Mar 17 22:44:34 UTC 2021","0","","predicates/compare_3/tests.lgt::tests","","tests","","lgt_compare_3_14",""
"passed","Wed Mar 17 22:42:05 UTC 2021","Wed Mar 17 22:42:05 UTC 2021","0","","functions/log10_1/tests.lgt::tests","","tests","","lgt_log10_1_02",""
"passed","Wed Mar 17 22:45:29 UTC 2021","Wed Mar 17 22:45:29 UTC 2021","1","","predicates/format_2/tests.lgt::tests","","tests","","lgt_format_2_empty_arguments",""
"skipped","Wed Mar 17 22:46:09 UTC 2021","Wed Mar 17 22:46:09 UTC 2021","0","","predicates/keysort_2/tests.lgt::tests","","tests","","iso_keysort_2_05",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","0","","predicates/put_byte_2/tests.lgt::tests","","tests","","iso_put_byte_2_04",""
"passed","Wed Mar 17 22:47:46 UTC 2021","Wed Mar 17 22:47:46 UTC 2021","0","","predicates/retractall_1/tests.lgt::tests","","tests","","iso_retractall_1_04",""
"skipped","Wed Mar 17 22:48:37 UTC 2021","Wed Mar 17 22:48:37 UTC 2021","0","","predicates/term_variables_2/tests.lgt::tests","","tests","","iso_term_variables_2_07",""
"passed","Wed Mar 17 22:44:30 UTC 2021","Wed Mar 17 22:44:30 UTC 2021","0","","predicates/close_2/tests.lgt::tests","","tests","","sics_close_1_06",""
"passed","Wed Mar 17 22:48:14 UTC 2021","Wed Mar 17 22:48:14 UTC 2021","0","","predicates/sort_2/tests.lgt::tests","","tests","","eclipse_sort_2_10",""
"passed","Wed Mar 17 22:41:02 UTC 2021","Wed Mar 17 22:41:02 UTC 2021","0","","functions/bitwise_left_shift_2/tests.lgt::tests","","tests","","iso_bitwise_left_shift_2_02",""
"passed","Wed Mar 17 22:48:18 UTC 2021","Wed Mar 17 22:48:18 UTC 2021","0","","predicates/stream_property_2/tests.lgt::tests","","tests","","sics_stream_property_2_05b",""
"passed","Wed Mar 17 22:46:17 UTC 2021","Wed Mar 17 22:46:17 UTC 2021","0","","predicates/msort_2/tests.lgt::tests","","tests","","lgt_msort_2_10",""
"passed","Wed Mar 17 22:47:04 UTC 2021","Wed Mar 17 22:47:04 UTC 2021","1","","predicates/peek_byte_2/tests.lgt::tests","","tests","","sics_peek_byte_2_14",""
"passed","Wed Mar 17 22:42:08 UTC 2021","Wed Mar 17 22:42:08 UTC 2021","0","","functions/log_1/tests.lgt::tests","","tests","","iso_log_1_03",""
"passed","Wed Mar 17 22:45:41 UTC 2021","Wed Mar 17 22:45:41 UTC 2021","0","","predicates/get_byte_2/tests.lgt::tests","","tests","","iso_get_byte_2_05",""
"passed","Wed Mar 17 22:41:10 UTC 2021","Wed Mar 17 22:41:10 UTC 2021","0","","functions/bitwise_right_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_right_shift_2_10",""
"passed","Wed Mar 17 22:41:37 UTC 2021","Wed Mar 17 22:41:37 UTC 2021","0","","functions/exp_1/tests.lgt::tests","","tests","","lgt_exp_1_06",""
"passed","Wed Mar 17 22:42:08 UTC 2021","Wed Mar 17 22:42:08 UTC 2021","0","","functions/log_1/tests.lgt::tests","","tests","","eclipse_log_1_07",""
"passed","Wed Mar 17 22:47:00 UTC 2021","Wed Mar 17 22:47:00 UTC 2021","0","","predicates/open_4/tests.lgt::tests","","tests","","lgt_open_4_24",""
"passed","Wed Mar 17 22:41:10 UTC 2021","Wed Mar 17 22:41:10 UTC 2021","0","","functions/bitwise_right_shift_2/tests.lgt::tests","","tests","","lgt_bitwise_right_shift_2_11",""
"passed","Wed Mar 17 22:48:06 UTC 2021","Wed Mar 17 22:48:06 UTC 2021","0","","predicates/setof_3/tests.lgt::tests","","tests","","eclipse_setof_3_31",""
"passed","Wed Mar 17 22:48:49 UTC 2021","Wed Mar 17 22:48:49 UTC 2021","0","","predicates/univ_2/tests.lgt::tests","","tests","","iso_univ_2_14",""
"passed","Wed Mar 17 22:43:46 UTC 2021","Wed Mar 17 22:43:46 UTC 2021","0","","predicates/atom_chars_2/tests.lgt::tests","","tests","","eddbali_atom_chars_2_13",""
"passed","Wed Mar 17 22:47:07 UTC 2021","Wed Mar 17 22:47:07 UTC 2021","0","","predicates/peek_char_2/tests.lgt::tests","","tests","","sics_peek_char_2_11",""
"passed","Wed Mar 17 22:42:20 UTC 2021","Wed Mar 17 22:42:20 UTC 2021","0","","functions/min_2/tests.lgt::tests","","tests","","lgt_min_2_11",""
"passed","Wed Mar 17 22:44:06 UTC 2021","Wed Mar 17 22:44:06 UTC 2021","0","","predicates/bagof_3/tests.lgt::tests","","tests","","eclipse_bagof_3_15",""
"passed","Wed Mar 17 22:44:26 UTC 2021","Wed Mar 17 22:44:26 UTC 2021","0","","predicates/clause_2/tests.lgt::tests","","tests","","iso_clause_2_08",""
"passed","Wed Mar 17 22:47:46 UTC 2021","Wed Mar 17 22:47:46 UTC 2021","0","","predicates/retractall_1/tests.lgt::tests","","tests","","iso_retractall_1_05",""
"passed","Wed Mar 17 22:44:06 UTC 2021","Wed Mar 17 22:44:06 UTC 2021","0","","predicates/bagof_3/tests.lgt::tests","","tests","","iso_bagof_3_08",""
"passed","Wed Mar 17 22:45:37 UTC 2021","Wed Mar 17 22:45:37 UTC 2021","0","","predicates/functor_3/tests.lgt::tests","","tests","","iso_functor_3_15",""
"passed","Wed Mar 17 22:46:05 UTC 2021","Wed Mar 17 22:46:05 UTC 2021","0","","predicates/is_2/tests.lgt::tests","","tests","","iso_is_2_20",""
"passed","Wed Mar 17 22:40:47 UTC 2021","Wed Mar 17 22:40:47 UTC 2021","0","","functions/atan_1/tests.lgt::tests","","tests","","iso_atan_1_05",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","1","","syntax/operators/tests.lgt::tests","","tests","","iso_operators_10",""
"passed","Wed Mar 17 22:48:22 UTC 2021","Wed Mar 17 22:48:22 UTC 2021","0","","predicates/sub_atom_5/tests.lgt::tests","","tests","","eddbali_sub_atom_5_11",""
"passed","Wed Mar 17 22:47:00 UTC 2021","Wed Mar 17 22:47:00 UTC 2021","0","","predicates/open_4/tests.lgt::tests","","tests","","sics_open_4_04",""
"passed","Wed Mar 17 22:45:13 UTC 2021","Wed Mar 17 22:45:13 UTC 2021","0","","predicates/findall_4/tests.lgt::tests","","tests","","commons_findall_4_06",""
"passed","Wed Mar 17 22:47:00 UTC 2021","Wed Mar 17 22:47:00 UTC 2021","0","","predicates/open_4/tests.lgt::tests","","tests","","sics_open_4_06",""
"passed","Wed Mar 17 22:40:43 UTC 2021","Wed Mar 17 22:40:43 UTC 2021","0","","functions/atan2_2/tests.lgt::tests","","tests","","lgt_atan2_2_08",""
"passed","Wed Mar 17 22:47:54 UTC 2021","Wed Mar 17 22:47:54 UTC 2021","0","","predicates/set_output_1/tests.lgt::tests","","tests","","sics_set_output_1_5",""
"passed","Wed Mar 17 22:47:23 UTC 2021","Wed Mar 17 22:47:23 UTC 2021","1","","predicates/put_byte_2/tests.lgt::tests","","tests","","iso_put_byte_2_02",""
"passed","Wed Mar 17 22:40:11 UTC 2021","Wed Mar 17 22:40:11 UTC 2021","0","","control/soft_cut_2_3/tests.lgt::tests","","tests","","commons_soft_cut_2_3_07",""
"passed","Wed Mar 17 22:49:21 UTC 2021","Wed Mar 17 22:49:21 UTC 2021","0","","syntax/operators/tests.lgt::tests","","tests","","iso_operators_06",""
"passed","Wed Mar 17 22:39:48 UTC 2021","Wed Mar 17 22:39:48 UTC 2021","0","","control/disjunction_2/tests.lgt::tests","","tests","","iso_disjunction_2_02",""
